PODATE,POTYPE,WP,CUSTNAME,PONO,ITEMNO,MATNO,MATNAME,POQTY,DELIVERYDATE,DEVERYQTY,Delivery Status
2022.07.01,OR10,DB10,?欖澕氩姼(?勳＜),1901069,60,1000886,ILBAN B 72 INCH ??10,2022.07.01,10,?╉拡?勲,
2022.07.01,OR10,DB40,?�?愳儊??1901101,40,1000886,ILBAN B 72 INCH ??20,2022.07.01,20,?╉拡?勲,,
2022.07.01,OR10,DB20,旖旊Μ?勲波??欤检嫕?岇偓,1901195,30,1000886,ILBAN B 72 INCH ??20,2022.07.01,20,?╉拡?勲,
2022.07.01,OR10,DB10,?欖澕氩姼(?胳偘),1901438,30,1000886,ILBAN B 72 INCH ??10,2022.07.01,10,?╉拡?勲,
2022.07.04,OR10,DB10,?膘毎?侅偓,1901628,120,1000886,ILBAN B 72 INCH ??20,2022.07.04,20,?╉拡?勲,
2022.07.04,OR10,DB10,?欖澕氩姼(?勳＜),1901722,20,1000886,ILBAN B 72 INCH ??10,2022.07.04,10,?╉拡?勲,
2022.07.04,OR10,DB20,?滉父?办梾,1901753,210,1000886,ILBAN B 72 INCH ??40,2022.07.04,40,?╉拡?勲,
2022.07.04,OR10,DB20,旖旊Μ?勲波??欤检嫕?岇偓,1901771,70,1000886,ILBAN B 72 INCH ??5,2022.07.04,5,?╉拡?勲,
2022.07.04,OR10,DB40,?欖澕氩姼??1901873,40,1000886,ILBAN B 72 INCH ??200,2022.07.04,200,?╉拡?勲,,
2022.07.04,OR10,DB10,?膘毎?侅偓,1901910,320,1000886,ILBAN B 72 INCH ??5,2022.07.04,5,?╉拡?勲,
2022.07.04,OR10,DB40,(欤??�??1901969,40,1000886,ILBAN B 72 INCH ??42,2022.07.04,42,?╉拡?勲,,
2022.07.05,OR10,DB20,?滌嫚?レ晫?ろ厡??1902035,60,1000886,ILBAN B 72 INCH ??20,2022.07.05,20,?╉拡?勲,,
2022.07.05,OR10,DB10,?欖澕氩姼(?胳偘),1902036,10,1000886,ILBAN B 72 INCH ??10,2022.07.05,10,?╉拡?勲,
2022.07.05,OR10,DB10,?欖澕氩姼(甏戩＜),1902258,90,1000886,ILBAN B 72 INCH ??100,2022.07.05,100,?╉拡?勲,
2022.07.05,OR10,DB20,?滍暅?燫&B,1902282,10,1000886,ILBAN B 72 INCH ??10,2022.07.05,10,?╉拡?勲,
2022.07.05,OR10,DB20,(欤??柬潵?曤??旐暀,1902297,240,1000886,ILBAN B 72 INCH ??20,2022.07.05,20,?╉拡?勲,
2022.07.05,OR10,DB20,歆勴潵?侅偓,1902302,10,1000886,ILBAN B 72 INCH ??40,2022.07.05,40,?╉拡?勲,
2022.07.05,OR10,DB40,?欖澕?奠儊,1902340,50,1000886,ILBAN B 72 INCH ??40,2022.07.05,40,?╉拡?勲,
2022.07.06,OR10,DB10,?欖澕膦呿暕?侅偓,1902528,30,1000886,ILBAN B 72 INCH ??20,2022.07.06,20,?╉拡?勲,
2022.07.06,OR10,DB10,?欖澕氩姼(?胳偘),1902715,10,1000886,ILBAN B 72 INCH ??20,2022.07.06,20,?╉拡?勲,
2022.07.06,OR10,DB40,?欖澕氩姼??1902800,120,1000886,ILBAN B 72 INCH ??5,2022.07.06,5,?╉拡?勲,,
2022.07.06,OR10,DB10,?欖澕?缄磻?办梾,1902876,400,1000886,ILBAN B 72 INCH ??40,2022.07.06,40,?╉拡?勲,
2022.07.07,OR10,DB10,?犾澕?侅偓,1903043,50,1000886,ILBAN B 72 INCH ??20,2022.07.07,20,?╉拡?勲,
2022.07.07,OR10,DB10,?欖澕?缄磻?办梾,1903063,20,1000886,ILBAN B 72 INCH ??80,2022.07.07,80,?╉拡?勲,
2022.07.07,OR10,DB40,?欖澕?奠儊,1903072,50,1000886,ILBAN B 72 INCH ??10,2022.07.07,10,?╉拡?勲,
2022.07.07,OR10,DB20,?リ淡膦呿暕?侁车??1903114,10,1000886,ILBAN B 72 INCH ??20,2022.07.07,20,?╉拡?勲,,
2022.07.07,OR10,DB10,?膘毎?侅偓,1903239,110,1000886,ILBAN B 72 INCH ??10,2022.07.07,10,?╉拡?勲,
2022.07.07,OR10,DB40,?欖晞氩姼??1903284,40,1000886,ILBAN B 72 INCH ??20,2022.07.07,20,?╉拡?勲,,
2022.07.08,OR10,DB20,?滌嫚?レ晫?ろ厡??1903429,30,1000886,ILBAN B 72 INCH ??4,2022.07.08,4,?╉拡?勲,,
2022.07.08,OR10,DB20,?滌嫚?レ晫?ろ厡??1903588,20,1000886,ILBAN B 72 INCH ??10,2022.07.08,10,?╉拡?勲,,
2022.07.09,OR10,DB20,?欖澕氩姼?办梾 欤检嫕?岇偓,1903755,90,1000886,ILBAN B 72 INCH ??40,2022.07.09,40,?╉拡?勲,
2022.07.11,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1903933,40,1000886,ILBAN B 72 INCH ??2,2022.07.11,2,?╉拡?勲,
2022.07.11,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1903968,40,1000886,ILBAN B 72 INCH ??8,2022.07.11,8,?╉拡?勲,
2022.07.11,OR10,DB40,???欖澕,1904009,10,1000886,ILBAN B 72 INCH ??20,2022.07.11,20,?╉拡?勲,
2022.07.12,OR10,DB20,?�?滊波??1904232,280,1000886,ILBAN B 72 INCH ??40,2022.07.12,40,?╉拡?勲,,
2022.07.12,OR10,DB10,欤检嫕?岇偓 歆勳劚?旍??堨柎毵?1904502,30,1000886,ILBAN B 72 INCH ??10,2022.07.12,10,?╉拡?勲,,
2022.07.13,OR10,DB20,?滉父?办梾,1904732,100,1000886,ILBAN B 72 INCH ??20,2022.07.13,20,?╉拡?勲,
2022.07.13,OR10,DB20,?滉父?办梾,1904823,160,1000886,ILBAN B 72 INCH ??20,2022.07.13,20,?╉拡?勲,
2022.07.13,SP10,DB40,???欖澕,1904831,20,1000886,ILBAN B 72 INCH ??11,2022.07.13,,?╉拡?勲,
2022.07.14,OR10,DB40,???欖澕,1905115,180,1000886,ILBAN B 72 INCH ??5,2022.07.14,5,?╉拡?勲,
2022.07.14,OR10,DB20,?犾毎旮办梾,1905236,90,1000886,ILBAN B 72 INCH ??2,2022.07.14,2,?╉拡?勲,
2022.07.14,OR10,DB20,旖旊Μ?勲波??欤检嫕?岇偓,1905368,20,1000886,ILBAN B 72 INCH ??60,2022.07.14,60,?╉拡?勲,
2022.07.14,OR10,DB20,?滍暅?燫&B,1905418,320,1000886,ILBAN B 72 INCH ??60,2022.07.14,60,?╉拡?勲,
2022.07.14,OR10,DB40,?欖澕氩姼??1905436,120,1000886,ILBAN B 72 INCH ??40,2022.07.14,40,?╉拡?勲,,
2022.07.14,OR10,DB10,?膘毎?侅偓,1905471,320,1000886,ILBAN B 72 INCH ??100,2022.07.14,100,?╉拡?勲,
2022.07.14,OR10,DB10,?欖澕氩姼(?胳偘),1905544,30,1000886,ILBAN B 72 INCH ??10,2022.07.14,10,?╉拡?勲,
2022.07.15,OR10,DB20,?欖澕?办梾,1905607,40,1000886,ILBAN B 72 INCH ??20,2022.07.15,20,?╉拡?勲,
2022.07.15,OR10,DB10,?膘毎?侅偓,1905842,20,1000886,ILBAN B 72 INCH ??5,2022.07.15,5,?╉拡?勲,
2022.07.15,OR10,DB20,?滍暅?燫&B,1905878,10,1000886,ILBAN B 72 INCH ??20,2022.07.15,20,?╉拡?勲,
2022.07.15,OR10,DB10,欤检嫕?岇偓 ?欖澕氩姼,1905880,20,1000886,ILBAN B 72 INCH ??20,2022.07.15,20,?╉拡?勲,
2022.07.18,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1906194,40,1000886,ILBAN B 72 INCH ??20,2022.07.18,20,?╉拡?勲,
2022.07.18,OR10,DB20,?滍暅?燫&B,1906381,10,1000886,ILBAN B 72 INCH ??6,2022.07.18,6,?╉拡?勲,
2022.07.19,OR10,DB10,?欖澕膦呿暕?侅偓,1906575,20,1000886,ILBAN B 72 INCH ??20,2022.07.19,20,?╉拡?勲,
2022.07.19,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1906576,80,1000886,ILBAN B 72 INCH ??20,2022.07.19,20,?╉拡?勲,
2022.07.19,OR10,DB10,?膘毎?侅偓,1906592,140,1000886,ILBAN B 72 INCH ??20,2022.07.19,20,?╉拡?勲,
2022.07.19,OR10,DB10,?滉淡氩姼?办梾旮瓣硠,1906625,10,1000886,ILBAN B 72 INCH ??20,2022.07.19,20,?╉拡?勲,
2022.07.19,OR10,DB10,欤检嫕?岇偓 ?欖澕氩姼,1906776,40,1000886,ILBAN B 72 INCH ??40,2022.07.19,40,?╉拡?勲,
2022.07.20,OR10,DB20,觳滌晥?欖澕氩姼,1907107,60,1000886,ILBAN B 72 INCH ??20,2022.07.20,20,?╉拡?勲,
2022.07.20,OR10,DB40,?欖澕氩姼??1907132,70,1000886,ILBAN B 72 INCH ??20,2022.07.20,20,?╉拡?勲,,
2022.07.20,OR10,DB20,?旍劚氍检偘,1907133,50,1000886,ILBAN B 72 INCH ??15,2022.07.20,15,?╉拡?勲,
2022.07.21,OR10,DB40,?欖澕氩姼??1907440,160,1000886,ILBAN B 72 INCH ??10,2022.07.21,10,?╉拡?勲,,
2022.07.21,OR10,DB20,?欖澕?办梾(?滌矞),1907485,10,1000886,ILBAN B 72 INCH ??10,2022.07.21,10,?╉拡?勲,
2022.07.21,OR10,DB20,?滌嫚?レ晫?ろ厡??1907531,50,1000886,ILBAN B 72 INCH ??20,2022.07.21,20,?╉拡?勲,,
2022.07.21,OR10,DB10,?欖澕?缄磻?办梾,1907532,10,1000886,ILBAN B 72 INCH ??80,2022.07.21,80,?╉拡?勲,
2022.07.21,OR10,DB20,?滉父?办梾,1907644,120,1000886,ILBAN B 72 INCH ??20,2022.07.21,20,?╉拡?勲,
2022.07.21,OR10,DB40,???欖澕,1907672,20,1000886,ILBAN B 72 INCH ??10,2022.07.21,10,?╉拡?勲,
2022.07.22,OR10,DB20,?滌嫚?レ晫?ろ厡??1907919,20,1000886,ILBAN B 72 INCH ??5,2022.07.22,5,?╉拡?勲,,
2022.07.22,OR10,DB10,?膘毎?侅偓,1908088,30,1000886,ILBAN B 72 INCH ??5,2022.07.22,5,?╉拡?勲,
2022.07.23,OR10,DB20,欤检嫕?岇偓 ?胳檿?侅偓,1908180,90,1000886,ILBAN B 72 INCH ??40,2022.07.23,40,?╉拡?勲,
2022.07.25,OR10,DB20,?滌嫚?レ晫?ろ厡??1908466,100,1000886,ILBAN B 72 INCH ??6,2022.07.25,6,?╉拡?勲,,
2022.07.25,OR10,DB10,?膘毎?侅偓,1908471,620,1000886,ILBAN B 72 INCH ??20,2022.07.25,20,?╉拡?勲,
2022.07.25,OR10,DB20,?滌嫚?レ晫?ろ厡??1908506,20,1000886,ILBAN B 72 INCH ??4,2022.07.25,4,?╉拡?勲,,
2022.07.25,OR10,DB10,?欖澕?侁车??1908669,40,1000886,ILBAN B 72 INCH ??10,2022.07.25,10,?╉拡?勲,,
2022.07.26,OR10,DB40,?欖澕膦呿暕?岉伂,1908782,50,1000886,ILBAN B 72 INCH ??20,2022.07.26,20,?╉拡?勲,
2022.07.26,OR10,DB10,?膘毎?侅偓,1908811,100,1000886,ILBAN B 72 INCH ??5,2022.07.26,5,?╉拡?勲,
2022.07.26,OR10,DB20,?滍暅?燫&B,1908842,10,1000886,ILBAN B 72 INCH ??10,2022.07.26,10,?╉拡?勲,
2022.07.26,OR10,DB20,?旍劚氍检偘,1909049,30,1000886,ILBAN B 72 INCH ??20,2022.07.26,20,?╉拡?勲,
2022.07.27,OR10,DB10,?膘毎?侅偓,1909289,90,1000886,ILBAN B 72 INCH ??10,2022.07.27,10,?╉拡?勲,
2022.07.27,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1909321,10,1000886,ILBAN B 72 INCH ??3,2022.07.27,3,?╉拡?勲,
2022.07.27,OR10,DB20,?レ??1909365,80,1000886,ILBAN B 72 INCH ??2,2022.07.27,2,?╉拡?勲,,
2022.07.28,OR10,DB20,?レ??1909642,20,1000886,ILBAN B 72 INCH ??10,2022.07.28,10,?╉拡?勲,,
2022.07.28,OR10,DB10,?膘毎?侅偓,1909648,90,1000886,ILBAN B 72 INCH ??20,2022.07.28,20,?╉拡?勲,
2022.07.28,OR10,DB20,?滌榿?办梾??1909881,60,1000886,ILBAN B 72 INCH ??20,2022.07.28,20,?╉拡?勲,,
2022.08.01,OR10,DB10,?膘毎?侅偓,1910314,70,1000886,ILBAN B 72 INCH ??5,2022.08.01,5,?╉拡?勲,
2022.08.01,OR10,DB20,(欤??柬潵?曤??旐暀,1910337,70,1000886,ILBAN B 72 INCH ??10,2022.08.01,10,?╉拡?勲,
2022.08.02,OR10,DB40,?欖澕?奠儊,1910436,90,1000886,ILBAN B 72 INCH ??60,2022.08.02,60,?╉拡?勲,
2022.08.03,OR10,DB20,欤检嫕?岇偓 ?欖澕?鸽崝?ろ姼毽?1910642,150,1000886,ILBAN B 72 INCH ??10,2022.08.03,10,?╉拡?勲,,
2022.08.03,OR10,DB40,?欖澕氩姼??1910647,60,1000886,ILBAN B 72 INCH ??20,2022.08.03,20,?╉拡?勲,,
2022.08.04,OR10,DB40,?欖澕氩姼??1910826,40,1000886,ILBAN B 72 INCH ??10,2022.08.04,10,?╉拡?勲,,
2022.08.04,OR10,DB20,欤检嫕?岇偓 ?欖澕?鸽崝?ろ姼毽?1910888,10,1000886,ILBAN B 72 INCH ??8,2022.08.04,8,?╉拡?勲,,
2022.08.05,OR10,DB20,欤检嫕?岇偓 ?欖澕?鸽崝?ろ姼毽?1911092,110,1000886,ILBAN B 72 INCH ??40,2022.08.05,40,?╉拡?勲,,
2022.08.05,OR10,DB10,欤检嫕?岇偓 ?欖澕氩姼,1911157,60,1000886,ILBAN B 72 INCH ??6,2022.08.05,6,?╉拡?勲,
2022.08.05,OR10,DB20,?滍暅?燫&B,1911185,440,1000886,ILBAN B 72 INCH ??40,2022.08.05,40,?╉拡?勲,
2022.08.05,OR10,DB10,欤检嫕?岇偓 ?欖澕氩姼,1911190,30,1000886,ILBAN B 72 INCH ??10,2022.08.05,10,?╉拡?勲,
2022.08.05,OR10,DB20,?滉父?办梾,1911216,60,1000886,ILBAN B 72 INCH ??20,2022.08.05,20,?╉拡?勲,
2022.08.05,OR10,DB20,(欤??柬潵?曤??旐暀,1911264,80,1000886,ILBAN B 72 INCH ??20,2022.08.05,20,?╉拡?勲,
2022.08.06,EX10,OS40,"DRB AMERICA, INC.",1911274,1370,1005960,ILBAN B 72 INCH OHS EX,60,2022.12.30,,?╉拡?堧惃
2022.08.08,OR10,DB10,?膘毎?侅偓,1911586,80,1000886,ILBAN B 72 INCH ??10,2022.08.08,10,?╉拡?勲,
2022.08.08,OR10,DB40,???欖澕,1911615,10,1000886,ILBAN B 72 INCH ??10,2022.08.08,10,?╉拡?勲,
2022.08.08,OR10,DB20,?滌嫚?レ晫?ろ厡??1911681,190,1000886,ILBAN B 72 INCH ??20,2022.08.08,20,?╉拡?勲,,
2022.08.08,OR10,DB10,?欖澕膦呿暕?办梾,1911748,20,1000886,ILBAN B 72 INCH ??3,2022.08.08,3,?╉拡?勲,
2022.08.09,OR10,DB10,?膘毎?侅偓,1912037,30,1000886,ILBAN B 72 INCH ??20,2022.08.09,20,?╉拡?勲,
2022.08.09,OR10,DB40,?欖澕氩姼??1912194,50,1000886,ILBAN B 72 INCH ??10,2022.08.09,10,?╉拡?勲,,
2022.08.09,OR10,DB20,觳滌晥?欖澕氩姼,1912206,100,1000886,ILBAN B 72 INCH ??5,2022.08.09,5,?╉拡?勲,
2022.08.10,OR10,DB20,?レ??1912466,20,1000886,ILBAN B 72 INCH ??10,2022.08.10,10,?╉拡?勲,,
2022.08.10,OR10,DB20,旖旊Μ?勲波??欤检嫕?岇偓,1912537,20,1000886,ILBAN B 72 INCH ??3,2022.08.10,3,?╉拡?勲,
2022.08.10,OR10,DB10,?欖澕?缄磻?办梾,1912539,20,1000886,ILBAN B 72 INCH ??40,2022.08.10,40,?╉拡?勲,
2022.08.10,OR10,DB20,?滉父?办梾,1912613,300,1000886,ILBAN B 72 INCH ??20,2022.08.10,20,?╉拡?勲,
2022.08.10,OR10,DB40,?欖澕?奠儊,1912702,10,1000886,ILBAN B 72 INCH ??100,2022.08.10,100,?╉拡?勲,
2022.08.11,OR10,DB40,???欖澕,1912911,70,1000886,ILBAN B 72 INCH ??40,2022.08.11,40,?╉拡?勲,
2022.08.11,OR10,DB40,?欖澕?奠儊,1913010,40,1000886,ILBAN B 72 INCH ??40,2022.08.11,40,?╉拡?勲,
2022.08.11,OR10,DB40,?欖澕膦呿暕?岉伂,1913011,20,1000886,ILBAN B 72 INCH ??15,2022.08.11,15,?╉拡?勲,
2022.08.11,OR10,DB20,?滌嫚?レ晫?ろ厡??1913033,60,1000886,ILBAN B 72 INCH ??5,2022.08.11,5,?╉拡?勲,,
2022.08.11,OR10,DB20,?レ??1913074,50,1000886,ILBAN B 72 INCH ??10,2022.08.11,10,?╉拡?勲,,
2022.08.11,OR10,DB10,?欖澕氩姼(?胳偘),1913177,20,1000886,ILBAN B 72 INCH ??10,2022.08.11,10,?╉拡?勲,
2022.08.12,OR10,DB20,?欖澕?办梾,1913552,40,1000886,ILBAN B 72 INCH ??40,2022.08.12,40,?╉拡?勲,
2022.08.12,OR10,DB20,?滌嫚?レ晫?ろ厡??1913563,20,1000886,ILBAN B 72 INCH ??40,2022.08.12,40,?╉拡?勲,,
2022.08.16,OR10,DB20,?欖澕?轨垬瓿犽氩姼,1913748,10,1000886,ILBAN B 72 INCH ??20,2022.08.16,20,?╉拡?勲,
2022.08.16,OR10,DB20,?欖澕?侅偓(旯�??,1913907,10,1000886,ILBAN B 72 INCH ??20,2022.08.16,20,?╉拡?勲,
2022.08.16,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1913931,270,1000886,ILBAN B 72 INCH ??4,2022.08.16,4,?╉拡?勲,
2022.08.16,OR10,DB20,?旍劚氍检偘,1913999,10,1000886,ILBAN B 72 INCH ??20,2022.08.16,20,?╉拡?勲,
2022.08.17,OR10,DB20,欤检嫕?岇偓 ?彪炒?办梾??1914208,50,1000886,ILBAN B 72 INCH ??20,2022.08.17,20,?╉拡?勲,,
2022.08.17,OR10,DB20,?滉父?办梾,1914370,140,1000886,ILBAN B 72 INCH ??20,2022.08.17,20,?╉拡?勲,
2022.08.17,OR10,DB20,欤检嫕?岇偓 ?欖澕?鸽崝?ろ姼毽?1914482,10,1000886,ILBAN B 72 INCH ??40,2022.08.17,40,?╉拡?勲,,
2022.08.18,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1914680,40,1000886,ILBAN B 72 INCH ??4,2022.08.18,4,?╉拡?勲,
2022.08.18,OR10,DB10,?欖澕氩姼(?勳＜),1914707,40,1000886,ILBAN B 72 INCH ??10,2022.08.18,10,?╉拡?勲,
2022.08.18,OR10,DB20,?滌榿?办梾??1914710,80,1000886,ILBAN B 72 INCH ??20,2022.08.18,20,?╉拡?勲,,
2022.08.18,OR10,DB20,旖旊Μ?勲波??欤检嫕?岇偓,1914786,10,1000886,ILBAN B 72 INCH ??40,2022.08.18,40,?╉拡?勲,
2022.08.18,OR10,DB10,?膘毎?侅偓,1914954,120,1000886,ILBAN B 72 INCH ??10,2022.08.18,10,?╉拡?勲,
2022.08.18,OR10,DB40,?欖澕?奠儊,1915000,120,1000886,ILBAN B 72 INCH ??5,2022.08.18,5,?╉拡?勲,
2022.08.19,OR10,DB40,?侂偍旮瓣硠?侅偓,1915169,80,1000886,ILBAN B 72 INCH ??5,2022.08.19,5,?╉拡?勲,
2022.08.19,OR10,DB20,?犾毎旮办梾,1915375,40,1000886,ILBAN B 72 INCH ??6,2022.08.19,6,?╉拡?勲,
2022.08.19,OR10,DB20,?滍暅?燫&B,1915380,460,1000886,ILBAN B 72 INCH ??20,2022.08.19,20,?╉拡?勲,
2022.08.20,OR10,DB20,?欖澕氩姼?办梾 欤检嫕?岇偓,1915591,40,1000886,ILBAN B 72 INCH ??60,2022.08.20,60,?╉拡?勲,
2022.08.22,OR10,DB40,(欤??�??1915653,20,1000886,ILBAN B 72 INCH ??20,2022.08.22,20,?╉拡?勲,,
2022.08.22,OR10,DB20,觳滌晥?欖澕氩姼,1915756,90,1000886,ILBAN B 72 INCH ??5,2022.08.22,5,?╉拡?勲,
2022.08.22,OR10,DB10,欤检嫕?岇偓 ?欖澕氩姼,1915915,70,1000886,ILBAN B 72 INCH ??80,2022.08.22,80,?╉拡?勲,
2022.08.22,OR10,DB20,?滌嫚?レ晫?ろ厡??1915990,60,1000886,ILBAN B 72 INCH ??10,2022.08.22,10,?╉拡?勲,,
2022.08.22,OR10,DB20,?レ??1916124,10,1000886,ILBAN B 72 INCH ??10,2022.08.22,10,?╉拡?勲,,
2022.08.24,OR10,DB20,?胳檿?办梾,1916946,30,1000886,ILBAN B 72 INCH ??9,2022.08.24,9,?╉拡?勲,
2022.08.24,OR10,DB20,?滌劚?侁车(欤?,1916979,20,1000886,ILBAN B 72 INCH ??4,2022.08.24,4,?╉拡?勲,
2022.08.24,OR10,DB20,?滉父?办梾,1916987,170,1000886,ILBAN B 72 INCH ??8,2022.08.24,8,?╉拡?勲,
2022.08.25,OR10,DB10,?欖澕氩姼?侅偓,1917075,510,1000886,ILBAN B 72 INCH ??500,2022.08.25,500,?╉拡?勲,
2022.08.25,OR10,DB10,?欖澕膦呿暕?侅偓,1917079,30,1000886,ILBAN B 72 INCH ??20,2022.08.25,20,?╉拡?勲,
2022.08.25,OR10,DB10,?膘毎?侅偓,1917218,130,1000886,ILBAN B 72 INCH ??40,2022.08.25,40,?╉拡?勲,
2022.08.25,OR10,DB10,?欖澕?缄磻?办梾,1917276,50,1000886,ILBAN B 72 INCH ??20,2022.08.25,20,?╉拡?勲,
2022.08.25,OR10,DB10,?欖澕?缄磻?办梾,1917280,70,1000886,ILBAN B 72 INCH ??20,2022.08.25,20,?╉拡?勲,
2022.08.25,OR10,DB10,?膘毎?侅偓,1917288,690,1000886,ILBAN B 72 INCH ??20,2022.08.25,20,?╉拡?勲,
2022.08.25,OR10,DB20,?滌嫚?レ晫?ろ厡??1917317,70,1000886,ILBAN B 72 INCH ??40,2022.08.25,40,?╉拡?勲,,
2022.08.26,OR10,DB20,(欤??柬潵?曤??旐暀,1917587,20,1000886,ILBAN B 72 INCH ??9,2022.08.26,9,?╉拡?勲,
2022.08.26,OR10,DB20,(欤??柬潵?曤??旐暀,1917588,20,1000886,ILBAN B 72 INCH ??6,2022.08.26,6,?╉拡?勲,
2022.08.26,OR10,DB40,?欖晞氩姼??1917609,40,1000886,ILBAN B 72 INCH ??20,2022.08.26,20,?╉拡?勲,,
2022.08.26,OR10,DB20,?滌嫚?レ晫?ろ厡??1917665,100,1000886,ILBAN B 72 INCH ??5,2022.08.26,5,?╉拡?勲,,
2022.08.26,OR10,DB10,?欖澕?缄磻?办梾,1917673,60,1000886,ILBAN B 72 INCH ??30,2022.08.26,30,?╉拡?勲,
2022.08.26,OR10,DB20,?滉父?办梾,1917737,160,1000886,ILBAN B 72 INCH ??20,2022.08.26,20,?╉拡?勲,
2022.08.26,OR10,DB20,?欖澕氩姼?办梾 欤检嫕?岇偓,1917785,70,1000886,ILBAN B 72 INCH ??5,2022.08.26,5,?╉拡?勲,
2022.08.29,OR10,DB10,(欤??欖枒 E N G,1917932,50,1000886,ILBAN B 72 INCH ??20,2022.08.29,20,?╉拡?勲,
2022.08.30,OR10,DB20,?�?滊波??1918364,90,1000886,ILBAN B 72 INCH ??5,2022.08.30,5,?╉拡?勲,,
2022.08.30,OR10,DB20,?滉父?办梾,1918464,70,1000886,ILBAN B 72 INCH ??20,2022.08.30,20,?╉拡?勲,
2022.08.30,OR10,DB20,?欖澕?办梾,1918581,40,1000886,ILBAN B 72 INCH ??10,2022.08.30,10,?╉拡?勲,
2022.09.01,OR10,DB10,?欖澕膦呿暕氍检偘,1919229,50,1000886,ILBAN B 72 INCH ??20,2022.09.01,20,?╉拡?勲,
2022.09.01,OR10,DB20,?滍暅?燫&B,1919249,60,1000886,ILBAN B 72 INCH ??20,2022.09.01,20,?╉拡?勲,
2022.09.01,OR10,DB40,???欖澕,1919254,10,1000886,ILBAN B 72 INCH ??2,2022.09.01,2,?╉拡?勲,
2022.09.01,OR10,DB20,?滌榿?办梾??1919312,70,1000886,ILBAN B 72 INCH ??20,2022.09.01,20,?╉拡?勲,,
2022.09.01,OR10,DB20,?滌劚?侁车(欤?,1919417,90,1000886,ILBAN B 72 INCH ??10,2022.09.01,10,?╉拡?勲,
2022.09.02,OR10,DB20,(欤?臁办澕?侁车,1919623,110,1000886,ILBAN B 72 INCH ??20,2022.09.02,20,?╉拡?勲,
2022.09.02,OR10,DB20,?滌嫚?レ晫?ろ厡??1919665,40,1000886,ILBAN B 72 INCH ??5,2022.09.02,5,?╉拡?勲,,
2022.09.02,OR10,DB40,?欖澕?奠儊,1919700,60,1000886,ILBAN B 72 INCH ??20,2022.09.02,20,?╉拡?勲,
2022.09.02,EX20,UB10,?犽媹?波??1919784,30,1000886,ILBAN B 72 INCH ??30,2022.09.02,30,?╉拡?勲,,
2022.09.02,OR10,DB40,?侂偍旮瓣硠?侅偓,1919816,20,1000886,ILBAN B 72 INCH ??10,2022.09.02,10,?╉拡?勲,
2022.09.02,OR10,DB10,?欖澕?缄磻?办梾,1919834,200,1000886,ILBAN B 72 INCH ??20,2022.09.02,20,?╉拡?勲,
2022.09.02,OR10,DB10,?膘毎?侅偓,1919836,110,1000886,ILBAN B 72 INCH ??5,2022.09.02,5,?╉拡?勲,
2022.09.02,OR10,DB20,?滌嫚?レ晫?ろ厡??1919931,110,1000886,ILBAN B 72 INCH ??20,2022.09.02,20,?╉拡?勲,,
2022.09.05,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1920051,20,1000886,ILBAN B 72 INCH ??20,2022.09.05,20,?╉拡?勲,
2022.09.05,OR10,DB10,?欖澕膦呿暕?侅偓(甑办偘),1920082,10,1000886,ILBAN B 72 INCH ??20,2022.09.05,20,?╉拡?勲,
2022.09.05,OR10,DB20,(欤? ?犿潵?措Μ?岉伂,1920156,210,1000886,ILBAN B 72 INCH ??6,2022.09.05,6,?╉拡?勲,
2022.09.05,OR10,DB40,(欤??�??1920185,40,1000886,ILBAN B 72 INCH ??22,2022.09.05,22,?╉拡?勲,,
2022.09.05,OR10,DB20,氩旍毎?奠儊,1920201,40,1000886,ILBAN B 72 INCH ??20,2022.09.05,20,?╉拡?勲,
2022.09.06,OR10,DB20,(欤??柬潵?曤??旐暀,1920632,50,1000886,ILBAN B 72 INCH ??10,2022.09.06,10,?╉拡?勲,
2022.09.06,OR10,DB40,?欖澕?奠儊,1920663,180,1000886,ILBAN B 72 INCH ??40,2022.09.06,40,?╉拡?勲,
2022.09.06,OR10,DB20,?胳檿?办梾,1920696,50,1000886,ILBAN B 72 INCH ??20,2022.09.06,20,?╉拡?勲,
2022.09.07,OR10,DB20,(欤??柬潵?曤??旐暀,1920838,50,1000886,ILBAN B 72 INCH ??20,2022.09.07,20,?╉拡?勲,
2022.09.07,OR10,DB20,?胳檿?办梾,1921047,10,1000886,ILBAN B 72 INCH ??5,2022.09.07,5,?╉拡?勲,
2022.09.08,OR10,DB10,?欖澕膦呿暕氍检偘,1921148,30,1000886,ILBAN B 72 INCH ??20,2022.09.08,20,?╉拡?勲,
2022.09.08,OR10,DB20,?旍劚氍检偘,1921265,20,1000886,ILBAN B 72 INCH ??20,2022.09.08,20,?╉拡?勲,
2022.09.13,OR10,DB20,?欖澕?办梾,1921542,70,1000886,ILBAN B 72 INCH ??40,2022.09.13,40,?╉拡?勲,
