OrderDate,SalesOrder,OrderType,SalesOffice,SPName,MaterialCode,ItemDescription,OrderQty
2020.06.13,1658787,OR10,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,3 
2020.06.15,1658895,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2020.06.15,1659035,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,50 
2020.06.15,1659085,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.06.15,1659254,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,9 
2020.06.15,1659309,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.16,1659615,OR10,DB20,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2020.06.16,1659681,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,10 
2020.06.16,1659837,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.17,1659975,OR10,DB10,동일벨트(전주),1000886,ILBAN B 72 INCH 내,10 
2020.06.17,1659990,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2020.06.17,1660170,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2020.06.17,1660177,OR10,DB40,대한벨트,1000886,ILBAN B 72 INCH 내,20 
2020.06.18,1660575,OR10,DB40,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,20 
2020.06.18,1660596,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2020.06.18,1660625,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2020.06.18,1660673,OR10,DB10,동일상공사,1000886,ILBAN B 72 INCH 내,20 
2020.06.18,1660698,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,6 
2020.06.18,1660709,OR10,DB40,동아벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2020.06.18,1660761,OR10,DB20,주식회사 성보산업사,1000886,ILBAN B 72 INCH 내,20 
2020.06.19,1660874,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,10 
2020.06.19,1660968,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.19,1661034,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,20 
2020.06.19,1661045,OR10,DB10,동일벨트(광주),1000886,ILBAN B 72 INCH 내,40 
2020.06.19,1661083,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,5 
2020.06.19,1661113,OR10,DB40,동일산업,1000886,ILBAN B 72 INCH 내,10 
2020.06.22,1661267,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,100 
2020.06.22,1661324,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2020.06.22,1661620,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,10 
2020.06.23,1661728,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2020.06.23,1661827,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.06.23,1661895,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,20 
2020.06.23,1661925,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.23,1661972,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.06.23,1662004,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.06.24,1662272,OR30,DB20,진흥상사,1000886,ILBAN B 72 INCH 내,20 
2020.06.24,1662361,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,1 
2020.06.24,1662411,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,8 
2020.06.24,1662463,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.06.25,1662746,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2020.06.25,1662757,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,20 
2020.06.25,1662906,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,40 
2020.06.25,1662918,OR10,DB10,대성테크,1000886,ILBAN B 72 INCH 내,2 
2020.06.25,1662964,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,2 
2020.06.26,1663099,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.26,1663148,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,15 
2020.06.26,1663273,OR10,DB20,신우기업,1000886,ILBAN B 72 INCH 내,2 
2020.06.26,1663379,OR30,DB20,제일산업사,1000886,ILBAN B 72 INCH 내,20 
2020.06.29,1663604,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2020.06.29,1663667,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.29,1663716,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,5 
2020.06.29,1663724,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2020.06.29,1663808,OR10,DB20,(주)조일상공,1000886,ILBAN B 72 INCH 내,2 
2020.06.29,1663860,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,15 
2020.06.29,1663901,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,10 
2020.06.30,1664012,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2020.06.30,1664051,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2020.06.30,1664127,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,10 
2020.06.30,1664254,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.06.30,1664346,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.06.30,1664352,OR10,DB10,동일벨트(전주),1000886,ILBAN B 72 INCH 내,5 
2020.07.01,1664426,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.07.01,1664547,OR10,DB40,동일산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.01,1664639,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2020.07.01,1664760,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.01,1664809,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,5 
2020.07.01,1664829,OR10,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,6 
2020.07.01,1664929,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2020.07.02,1665027,OR10,DB40,동일산업,1000886,ILBAN B 72 INCH 내,6 
2020.07.02,1665049,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2020.07.02,1665055,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,6 
2020.07.02,1665068,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,4 
2020.07.02,1665109,OR10,DB40,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,20 
2020.07.02,1665113,OR10,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.03,1665528,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,5 
2020.07.03,1665627,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.07.03,1665637,OR10,DB20,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2020.07.03,1665657,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,10 
2020.07.03,1665675,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,5 
2020.07.03,1665718,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2020.07.03,1665723,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,10 
2020.07.03,1665736,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,2 
2020.07.03,1665743,EX20,UB10,㈜지구씨오알피,1000886,ILBAN B 72 INCH 내,3 
2020.07.03,1665751,OR10,DB20,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,10 
2020.07.06,1665911,OR10,DB20,(주)조일상공,1000886,ILBAN B 72 INCH 내,60 
2020.07.06,1665957,EX10,OS10,Rultrans Transmisyon San. ve Tic. A,1005960,ILBAN B 72 INCH OHS EX,62 
2020.07.06,1666031,OR10,DB40,대한벨트,1000886,ILBAN B 72 INCH 내,40 
2020.07.06,1666206,OR10,DB10,(유)남원볼트공구백화점,1000886,ILBAN B 72 INCH 내,10 
2020.07.06,1666250,OR10,DB40,대한벨트,1000886,ILBAN B 72 INCH 내,5 
2020.07.06,1666265,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,4 
2020.07.06,1666336,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,20 
2020.07.06,1666338,OR10,DB40,동일산업,1000886,ILBAN B 72 INCH 내,10 
2020.07.07,1666483,OR30,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,60 
2020.07.07,1666544,OR30,DB20,천안동일벨트,1000886,ILBAN B 72 INCH 내,6 
2020.07.07,1666554,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,5 
2020.07.07,1666683,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,3 
2020.07.07,1666690,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2020.07.07,1666770,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.07.08,1667083,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2020.07.08,1667160,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,12 
2020.07.08,1667166,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2020.07.08,1667187,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2020.07.08,1667203,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2020.07.09,1667329,OR10,DB10,동일종합상사,1000886,ILBAN B 72 INCH 내,20 
2020.07.09,1667357,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2020.07.09,1667392,OR10,DB10,동일벨트상사,1000886,ILBAN B 72 INCH 내,100 
2020.07.09,1667426,OR10,DB20,천안동일벨트,1000886,ILBAN B 72 INCH 내,20 
2020.07.09,1667542,OR10,DB10,동일상공사,1000886,ILBAN B 72 INCH 내,10 
2020.07.09,1667629,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,5 
2020.07.09,1667634,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2020.07.09,1667666,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2020.07.09,1667706,OR10,DB10,국제벨트상사,1000886,ILBAN B 72 INCH 내,5 
2020.07.09,1667706,OR10,DB10,국제벨트상사,1000886,ILBAN B 72 INCH 내,7 
2020.07.09,1667729,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.10,1667803,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,39 
2020.07.10,1668028,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2020.07.13,1668222,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2020.07.13,1668286,OR10,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,5 
2020.07.13,1668330,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2020.07.13,1668346,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,6 
2020.07.13,1668417,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,20 
2020.07.13,1668433,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,40 
2020.07.13,1668447,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,20 
2020.07.13,1668466,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,20 
2020.07.14,1668688,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2020.07.14,1668751,OR10,DB10,(주)동양 E N G,1000886,ILBAN B 72 INCH 내,20 
2020.07.14,1668880,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2020.07.14,1668893,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2020.07.14,1668968,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2020.07.14,1668975,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2020.07.14,1669003,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,2 
2020.07.15,1669282,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2020.07.15,1669349,OR10,DB20,범우통상,1000886,ILBAN B 72 INCH 내,10 
2020.07.15,1669555,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,4 
2020.07.15,1669589,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,6 
2020.07.16,1669816,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,10 
2020.07.16,1670112,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,3 
2020.07.16,1670115,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.07.17,1670250,OR30,DB20,동일벨트산업 주식회사,1000886,ILBAN B 72 INCH 내,80 
2020.07.17,1670256,OR10,DB20,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,40 
2020.07.17,1670413,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2020.07.17,1670433,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.07.17,1670447,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,10 
2020.07.20,1670746,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,20 
2020.07.20,1670801,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.07.20,1670939,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,3 
2020.07.20,1670963,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,6 
2020.07.20,1671026,OR30,DB20,제일산업사,1000886,ILBAN B 72 INCH 내,5 
2020.07.20,1671042,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.07.20,1671046,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,40 
2020.07.20,1671197,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.21,1671763,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,5 
2020.07.22,1672086,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2020.07.22,1672106,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,5 
2020.07.22,1672109,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,5 
2020.07.22,1672187,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.23,1672343,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2020.07.23,1672392,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,8 
2020.07.23,1672441,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2020.07.23,1672493,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2020.07.23,1672507,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,5 
2020.07.23,1672544,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,10 
2020.07.23,1672576,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,10 
2020.07.23,1672610,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,3 
2020.07.24,1672736,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2020.07.24,1672781,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,40 
2020.07.24,1673015,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,10 
2020.07.25,1673063,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,5 
2020.07.27,1673160,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,10 
2020.07.27,1673196,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,40 
2020.07.27,1673202,OR10,DB10,동일종합산업,1000886,ILBAN B 72 INCH 내,2 
2020.07.27,1673213,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,15 
2020.07.27,1673322,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,2 
2020.07.27,1673336,OR10,DB10,동일벨트(전주),1000886,ILBAN B 72 INCH 내,10 
2020.07.27,1673465,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,15 
2020.07.28,1673912,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,6 
2020.07.29,1674146,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,40 
2020.07.29,1674233,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.30,1674324,OR10,DB10,동일벨트상사,1000886,ILBAN B 72 INCH 내,600 
2020.07.30,1674363,OR30,DB20,거성산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.30,1674403,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.30,1674562,OR10,DB20,신우기업,1000886,ILBAN B 72 INCH 내,8 
2020.07.31,1674572,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2020.07.31,1674603,OR10,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,15 
2020.07.31,1674674,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.07.31,1674727,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,2 
2020.08.03,1674873,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.08.03,1674900,OR10,CS40,동일산업(제천),1000886,ILBAN B 72 INCH 내,10 
2020.08.03,1674904,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2020.08.03,1674947,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,5 
2020.08.04,1675215,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,20 
2020.08.04,1675260,OR10,DB10,동일벨트상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.05,1675359,OR10,DB10,대륙종합상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.05,1675391,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.08.05,1675415,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,40 
2020.08.05,1675447,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2020.08.06,1675662,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,10 
2020.08.06,1675689,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.08.06,1675706,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.08.06,1675739,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,2 
2020.08.06,1675752,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,5 
2020.08.06,1675761,OR10,DB10,동일벨트(광주),1000886,ILBAN B 72 INCH 내,60 
2020.08.06,1675918,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,4 
2020.08.07,1675946,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,10 
2020.08.07,1676147,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,5 
2020.08.07,1676203,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.08.10,1676264,OR10,DB40,대한벨트,1000886,ILBAN B 72 INCH 내,20 
2020.08.10,1676294,OR30,DB20,진흥상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.10,1676377,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.08.10,1676533,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,3 
2020.08.10,1676619,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2020.08.10,1676642,OR10,DB10,주식회사 진성엔지니어링,1000886,ILBAN B 72 INCH 내,10 
2020.08.10,1676670,OR10,DB10,주식회사 진성엔지니어링,1000886,ILBAN B 72 INCH 내,10 
2020.08.10,1676698,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2020.08.10,1676706,EX10,OS10,FIRST INTERNATIONAL BUSINESS L.L.C.,1005960,ILBAN B 72 INCH OHS EX,306 
2020.08.10,1676758,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,5 
2020.08.11,1677037,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.11,1677072,OR10,DB20,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2020.08.11,1677121,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2020.08.11,1677250,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2020.08.11,1677265,EX10,OS10,"GENERAL EQUIPMENT CO., LTD",1005960,ILBAN B 72 INCH OHS EX,63 
2020.08.11,1677266,OR10,DB10,동일종합산업,1000886,ILBAN B 72 INCH 내,10 
2020.08.11,1677384,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,40 
2020.08.11,1677437,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,3 
2020.08.11,1677439,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2020.08.12,1677483,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2020.08.12,1677501,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2020.08.12,1677828,OR10,DB10,동일벨트상사,1000886,ILBAN B 72 INCH 내,40 
2020.08.12,1677860,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,10 
2020.08.12,1677932,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,100 
2020.08.13,1678335,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,3 
2020.08.14,1678496,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2020.08.17,1678884,OR10,DB10,부전상사(서면),1000886,ILBAN B 72 INCH 내,6 
2020.08.17,1678924,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,5 
2020.08.18,1679037,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2020.08.18,1679138,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2020.08.18,1679232,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,80 
2020.08.18,1679235,OR10,DB40,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,10 
2020.08.18,1679296,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2020.08.18,1679374,OR10,DB40,동일산업,1000886,ILBAN B 72 INCH 내,10 
2020.08.19,1680000,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2020.08.19,1680062,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,40 
2020.08.19,1680074,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2020.08.19,1680102,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2020.08.20,1680236,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2020.08.20,1680339,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.20,1680343,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2020.08.20,1680415,OR10,DB40,동일산업,1000886,ILBAN B 72 INCH 내,10 
2020.08.20,1680428,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,9 
2020.08.20,1680502,OR10,DB40,대경종합상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.21,1680781,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2020.08.21,1680811,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2020.08.21,1680997,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,20 
2020.08.21,1681107,OR10,DB10,동일종합상사(군산),1000886,ILBAN B 72 INCH 내,20 
2020.08.21,1681149,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2020.08.22,1681226,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,10 
2020.08.24,1681257,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2020.08.24,1681277,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2020.08.24,1681570,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,2 
2020.08.24,1681671,OR10,DB10,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2020.08.24,1681727,OR10,DB20,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,40 
2020.08.25,1681826,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.25,1681854,OR30,DB20,동일상사(김포),1000886,ILBAN B 72 INCH 내,20 
2020.08.25,1682136,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,2 
2020.08.26,1682349,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,6 
2020.08.26,1682439,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,10 
2020.08.26,1682505,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,6 
2020.08.26,1682507,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.26,1682573,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2020.08.26,1682704,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,4 
2020.08.26,1682788,OR30,DB20,거성산업,1000886,ILBAN B 72 INCH 내,40 
2020.08.27,1682882,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.27,1683024,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2020.08.27,1683077,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,4 
2020.08.27,1683105,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2020.08.28,1683392,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.28,1683478,EX20,UB10,㈜지구씨오알피,1000886,ILBAN B 72 INCH 내,6 
2020.08.28,1683573,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2020.08.28,1683586,OR10,DB40,안동종합벨트,1000886,ILBAN B 72 INCH 내,10 
2020.08.31,1683703,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2020.08.31,1683916,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,15 
2020.08.31,1683927,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,5 
